Source_genome,Source_chromosome,Chunk_size,Chunk_id,NZ_CP038663.1|1Deinococcus_radiodurans,NZ_CP038664.1|1Deinococcus_radiodurans,NZ_CP038665.1|1Deinococcus_radiodurans,NZ_CP038666.1|1Deinococcus_radiodurans,U00096.3|Escherichia_coli_ASM584v2,CP035288.1|GCA_006094375.1_ASM609437v1_genomic,CP035289.1|GCA_006094375.1_ASM609437v1_genomic,CP035290.1|GCA_006094375.1_ASM609437v1_genomic,NZ_CP055055.1|GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1|GCF_022354085.1_ASM2235408v1_genomic
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,66,-5818.552011939248,-9967.988349141142,-11977.79109247142,-93028.73148269029,-1105.448623638082,-1529.9902314652188,,,-947.7628710276239,-431.51649221407285
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,67,-1570.857817920066,-3152.8485814132923,-6463.395325389144,-18516.574022692766,-1457.7955582408665,-8567.737317079926,,,-794.7136371762745,-1257.5512007920481
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,68,-5397.400654544247,-8307.884876745964,-5477.66969641042,-39228.931723372625,-1076.2954827270275,-3744.9193394164836,,,-2151.974889772374,-623.4249179925379
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,69,-5147.401509712027,-6537.51614971359,-7943.7685240626015,-18737.82116544446,-1013.7684507341812,-2964.816658206093,,,-833.4249282099458,-1153.0259729191998
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,70,-2088.460457224234,-2680.718604904565,-7392.803320957281,-23758.63104297684,-1944.6357578956822,-6939.736453665728,,,-559.2934193589972,-1080.532364091185
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,71,-inf,-5014.353517005528,-9719.80068350709,-18360.75131353031,-2103.574909611305,-13010.561815849169,,,-1717.1075403713692,-1516.0611852930294
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,72,-4129.834332115068,-6656.04559656905,-5439.650839124135,-22165.668082437256,-943.0083652525512,-5809.208579952121,,,-745.5291791941958,-630.7766157072926
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,73,-3170.152364131702,-3363.174920342958,-10905.960361515305,-11538.97404387945,-1276.3800094019548,-5493.852012179388,,,-1525.802112367935,-688.9142858633303
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,74,-2409.314676242234,-3847.0997875119365,-9039.167022772914,-30133.7459519094,-734.49618873052,-11888.55700182524,,,-1009.8046818564208,-646.036811450962
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,75,-2258.4543194500443,-3098.1322537259234,-6266.644044656623,-16772.529402290147,-793.6869347827784,-3731.0845287779,,,-1251.5519560116895,-1058.1822613520271
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,76,-4543.584824329778,-6496.200109033209,-7267.985558836633,-26226.62835597721,-973.0347759001468,-1955.89186552755,,,-664.3129856699732,-1031.8820543336515
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,77,-6005.347127816643,-7741.63057980854,-7921.475812246917,-20177.649493300836,-953.2630474888421,-2488.035621632637,,,-803.9899844309654,-1563.0684110059542
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,78,-7383.2233675741,-7606.855176804373,-7970.0307006062085,-36031.64637090608,-1029.8105899811758,-4392.644966721388,,,-2258.9562044902,-1115.7548759309195
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,79,-5335.636963065114,-5323.27224755399,-22840.713671862988,-79815.3078748198,-928.23174555903,-4007.6338995030987,,,-987.0762760190581,-899.2587339188017
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,80,-5061.76430177918,-7111.587670947797,-10234.075712179429,-24780.855549563366,-1652.0309993114251,-2899.7362870002717,,,-1096.0383713624406,-789.6853375194463
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,81,-5047.806960464111,-9086.537721773526,-16220.206972532877,-73491.04917498384,-1390.2792697009022,-3915.941018630606,,,-1371.4394465534983,-747.5845976688264
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,82,-inf,-8271.71994733619,-8303.824046581849,-20706.11264076575,-1673.2815023531384,-2316.061329979946,,,-1298.4792755267435,-451.9191943889223
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,83,-2682.6635349434046,-4527.602764381578,-5280.375627225838,-42693.03881017009,-990.4725165027556,-12269.80919313305,,,-1309.2906324544265,-1239.2010224574747
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,84,-2296.4563753888524,-5300.509110939285,-3857.37456883219,-14349.166025081942,-1698.023540694334,-1779.354195267412,,,-1689.5958439611798,-3982.278925327553
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,85,-3236.6580469687174,-3673.618060914371,-8635.614675567096,-31825.134505216505,-559.1021405009731,-2374.6683591589167,,,-653.3259215241848,-2184.5053055240796
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,86,-2075.535860741176,-4512.0770453880195,-5083.226106820918,-58904.57781573177,-822.944226424239,-9295.14720173597,,,-1775.9478648717752,-1969.059441720436
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,87,-3706.3576280740735,-4782.609185029365,-8331.622787370328,-16819.235200827043,-1073.8475724510045,-3131.7642931043924,,,-1300.556288544429,-769.6382509946204
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,88,-8631.964255921544,-8882.73322432984,-16127.319976577035,-26097.97930734007,-807.4731683072712,-2060.414835088446,,,-1092.4691592569245,-427.7918412352217
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,89,-2081.933814019706,-4287.75962741511,-10013.198079912487,-47495.56460479309,-835.8911431196809,-11826.877593861193,,,-952.7591288129679,-1452.7582371755616
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,90,-7505.447895227069,-10381.1010057601,-7736.019253745392,-42403.67308294348,-1864.1580323558276,-1390.0504533713806,,,-3043.7374838669284,-2184.346457634782
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,91,-5402.798318636523,-6029.413395083738,-20262.410012511664,-86539.69448675307,-879.3088247828457,-2940.996238268337,,,-1345.9502487232683,-721.0864791503768
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,92,-3604.8342244697374,-6746.5099325005,-10574.345198181541,-26937.698896992806,-814.8211620687649,-8031.591284822077,,,-1177.9338260189077,-596.162968770432
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,93,-9741.04320086797,-13611.265995906178,-21135.38152689763,-63654.04119410562,-962.0070831719762,-5172.627620851664,,,-976.4025738204198,-643.3467509724392
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,94,-3082.6060471158144,-10720.359090150754,-5096.212286133844,-43426.987463709185,-2046.6037356518295,-4078.635394212163,,,-805.3583732745727,-3564.3832005214936
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,95,-3795.9671976995496,-5291.311880314426,-7600.578977264426,-33599.53680895041,-592.9574458633833,-3419.9222091505744,,,-1461.5204441866254,-2832.649972211921
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,96,-inf,-10819.326172772722,-9223.653315816488,-11293.758462951719,-1083.6792071459874,-2167.7034324500114,,,-1089.4854351934794,-1784.4762992440576
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,97,-4250.726406363295,-7169.077791901049,-15452.756467598443,-37088.03044019961,-1376.8021616450774,-3055.2828923459087,,,-1863.1658605837931,-2221.618006183507
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,98,-2887.4865777270256,-9028.057997341,-9467.756994239697,-17238.808468926225,-2117.607984418947,-6799.63480173548,,,-1296.0854721441963,-983.1536408983188
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,2000,99,-23115.970017886706,-28441.93123657584,-45677.733809348145,-205402.9623612249,-852.3786617823764,-774.0154317653964,,,-1427.4421623737528,-659.3281463939662
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,0,-13326.924644102044,-41715.16574981287,-35142.01963142855,,-1013.1241368502021,-10999.128166657814,,,-1851.960658022149,-617.1652334839114
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,1,-24849.56356255758,-96552.7131968323,-110781.01276390188,,-1730.4890102354072,-4556.635949662267,,,-784.5752059150922,-1002.2915931705622
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,2,-24342.155598104437,-77063.64593729685,-52406.11101148106,,-1135.9841048213088,-12171.556063991111,,,-810.6292714993508,-852.4888011766964
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,3,-6385.026401311026,-41163.9562610647,-35575.99823728868,,-1068.0216212354087,-21207.044728375837,,,-1779.6858984918863,-950.9437222904919
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,4,-8871.348148458412,-39278.33161794648,-28197.873387274612,,-1543.7094496802747,-22582.211712875265,,,-1030.1074017748547,-480.7766906306481
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,5,-29164.605068473433,-49529.57682772608,-59594.016283184465,,-1385.9806879705773,-6351.162974665284,,,-1003.7076014302154,-2047.825953003762
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,6,-36618.62447297346,-74843.46427701911,-121548.7088577748,,-1120.6520254801376,-3753.952240503167,,,-1285.2847753872943,-1771.6043744755518
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,7,-11125.990807363974,-33461.57143460084,-54583.83866255498,,-1495.1504400338429,-18527.059874530052,,,-1508.4661995666975,-1236.4847260618644
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,8,-27554.62465015827,-112044.58932643001,-89104.81114912209,,-1259.0660288637928,-4064.6375252287285,,,-1007.2151954726238,-760.8873062906837
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,9,-16351.00246833466,-56746.093605839254,-63031.815531057146,,-796.2022512415999,-8456.7709779797,,,-1263.5821545273425,-359.8477977743311
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,10,-45786.03307981343,-59308.473707700985,-155027.91358927157,,-945.2180167343097,-1400.3820068819675,,,-1216.5977063585244,-2040.7000616446974
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,11,-7329.6184439255585,-35570.441139834125,-21603.778365797065,,-1105.7095383745714,-7518.530648640369,,,-2320.9294891434674,-1183.9009021886586
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,12,-46331.97583493959,-66303.83925149025,-141892.91262954395,,-1237.7287761507353,-2228.7075833853087,,,-1028.9030269670054,-1072.2972375451684
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,13,-25886.435455307124,-54284.11707400628,-106507.44066159452,,-1532.5139107820169,-2225.3138429393,,,-727.520890316324,-2201.73743041306
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,14,-8657.932950967512,-53558.10250806251,-41680.27845226087,,-1457.4111467952564,-21168.098676768714,,,-2095.5208500171484,-706.26723380108
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,15,-8582.011492261081,-29501.772676644065,-36537.73591278178,,-1073.551661619993,-12805.296504047617,,,-1368.4617595355348,-402.1130306446483
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,16,-18526.563728106066,-72560.46926153649,-50693.901104958066,,-1453.9519140223174,-12146.684127819359,,,-1160.2232962488292,-781.7803359170007
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,17,-9032.446073807678,-24454.497985767295,-26874.18034638104,,-898.0085305617156,-23874.797653168473,,,-1307.9087346387832,-883.438514095048
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,18,-12909.936119578448,-75225.48029453728,-40230.862361761574,,-1482.123674534148,-11472.06091960989,,,-1980.4108775667196,-692.1229382614586
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,19,-6425.509677543405,-32485.01585237168,-42753.711933683706,,-877.4593688254433,-10895.003067817232,,,-1335.4512135227642,-911.887026384773
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,20,-17388.692246942494,-36502.489726002175,-30101.767520134195,,-1146.2374983512343,-10380.080891847392,,,-2642.8260658801823,-1704.3644510718943
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,21,-37342.22495258389,-125648.19327423228,-122677.92696572606,,-2016.4494721281042,-3625.836065549703,,,-829.2164876203551,-1607.8561519345228
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,22,-9341.695725593745,-37397.93491732196,-41089.68908034812,,-1250.8737851005635,-26627.727944338294,,,-2021.7355118849378,-1384.9626626362785
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,23,-16037.317921058479,-35355.88001308578,-54520.032743049924,,-1950.671870273534,-13495.077433543176,,,-1852.0548167863312,-1999.8109214701162
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,24,-62856.9448274303,-77702.27212954008,-181593.06632834818,,-1345.298316794627,-987.2945730772988,,,-996.0649027098567,-858.4571558476551
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,25,-16740.39865859493,-40646.292104059015,-44039.892650423324,,-1503.4826595921763,-8739.842540840415,,,-1373.078082313687,-567.2370540320496
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,26,-7922.250420260421,-35243.62485866598,-36649.810198285486,,-1179.2434397024956,-24858.43329456301,,,-1671.301833688396,-492.2285290335668
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,27,-8949.029170992511,-53118.54512219324,-35204.62850642818,,-905.297953126128,-16166.005782198772,,,-1577.0246806888022,-855.5963273878822
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,28,-12463.333962495657,-34179.92072645524,-56449.206346175335,,-766.0790991601616,-8546.431096700659,,,-1475.6026802898623,-720.2573009826442
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,29,-5934.444436519287,-26495.83833602915,-23578.3748108904,,-1644.804501961782,-12328.499185654166,,,-1037.6068987444714,-1009.8296369172162
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,30,-6002.972326209366,-24394.347391031133,-37696.59695788611,,-1891.6779684310795,-27924.46494033168,,,-3094.6307724589365,-876.5562573020677
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,31,-25868.39295435634,-105276.35217208033,-88862.37273292974,,-1495.8094320211276,-4209.528428165941,,,-1052.2056036703439,-307.229916604836
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,32,-42157.3809757215,-60135.18824995079,-142935.0422147252,,-1119.5503220093497,-784.364417076923,,,-1163.1795009261186,-2085.2469550604524
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,33,-15607.113797728707,-28786.202601128436,-32198.14333578549,,-924.0288312406208,-3038.4180690438116,,,-990.6416132819974,-1581.8065178603106
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,34,-6618.132815531051,-53340.607146812086,-26444.80960660292,,-1189.9253366437965,-9022.132149662353,,,-1229.9981285870826,-577.5006024303515
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,35,-9959.751502574556,-57731.26330246878,-41598.45606601085,,-1914.8245037949928,-20956.75550031416,,,-1679.3558160247485,-862.9179947896686
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,36,-8228.756869620927,-25592.93161167262,-27951.006992063212,,-962.2220444408606,-21068.23058983411,,,-1644.6590978865916,-2173.983102772275
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,37,-6584.755372534464,-31806.207406893696,-38598.236822776176,,-1386.9586987351784,-28424.549828262177,,,-2741.6246332964447,-777.238383279026
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,38,-14390.032681819215,-49368.68629129957,-28233.99887021106,,-1912.9579698083814,-7280.438111921404,,,-935.5106725988452,-751.6111397733046
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,39,-10083.43046534001,-27051.20952311327,-20684.83493922234,,-1233.1725887050582,-18027.83073073827,,,-2382.4244416841902,-699.6487985672344
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,40,-6871.401198011262,-24526.4742237609,-24526.28811571144,,-1022.2649623689285,-19319.956122608848,,,-1148.629426168435,-961.5216158543044
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,41,-32853.54117240333,-57519.612752972964,-76670.53710195693,,-1795.6563986482424,-4715.0704950002155,,,-1664.2962425886121,-1017.9126311010745
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,42,-30649.79448038443,-55492.284097812895,-55709.949307351824,,-1951.8681707558997,-5810.932344078235,,,-1632.0705174611312,-716.9443382771683
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,43,-11232.826218143276,-24796.129473984423,-34184.24123189538,,-1237.3148508901352,-4167.393976142613,,,-1252.457783820486,-948.336866427936
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,44,-10311.850180054425,-56024.8411594342,-40387.72378175124,,-1483.3232699235193,-21454.601172079212,,,-2317.7626304882006,-712.3776164712659
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,45,-6286.547447815121,-24932.849739186036,-23338.82392542494,,-1743.7737771279799,-21963.505807226356,,,-1266.5353331077808,-617.2521316692078
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,46,-34254.73248854887,-130621.07442466692,-150017.88739387158,,-1600.9340986363995,-4225.946708761661,,,-1021.1135423214365,-746.5478569069825
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,47,-15319.0949257816,-58666.40978455979,-31504.954216273687,,-1780.1851627872118,-7483.974852941976,,,-867.6031790247913,-1310.7034813990117
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,48,-inf,-60440.16449361736,-95528.83825590007,,-1079.707860011849,-1948.3727308863174,,,-1247.792357383165,-1185.2354207227897
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,49,-9172.225517681618,-33107.99077978052,-26923.90598630624,,-1524.9896394854684,-18852.390921025915,,,-1422.3774733042583,-1596.3845243593094
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,50,-22984.40668139721,-70151.58682092953,-58853.140684332844,,-1235.4070552954367,-5326.749710385907,,,-1407.1274908824385,-2790.889842562497
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,51,-20523.962848632986,-37105.2271299702,-42763.9951805166,,-1411.0959226302755,-2497.6572439626907,,,-1039.8733407368495,-1313.6288651974107
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,52,-6514.2360336617185,-40232.08555593614,-46225.899347884166,,-1874.8667582709422,-24029.749398959008,,,-1802.1550621359966,-434.55277595897576
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,53,-12589.462600437728,-33019.93388311316,-35708.49626333929,,-1376.8077890768416,-3760.1442374367775,,,-1128.4060391764654,-375.17111860060226
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,54,-17866.82921123875,-41566.65550816786,-42146.877831585865,,-2094.054153386667,-2139.2376366092763,,,-1053.479560610448,-953.6623107890975
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,55,-8208.522897201798,-14542.093410703328,-41270.59417864528,,-2517.488635390812,-27376.267367443135,,,-2867.283876917728,-1426.5774359883185
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,56,-inf,-23453.21227028266,-27919.03646180915,,-1557.0928337849202,-18355.881591420864,,,-966.2062458587319,-874.0006976674721
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,57,-5915.3213068630885,-42329.76442897489,-31149.36350545205,,-1214.539121866016,-22659.224735490883,,,-1275.1826153102647,-586.5090565370642
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,58,-10213.299979274907,-27180.542209471176,-19749.473827907208,,-1294.942138591849,-13693.93024145553,,,-1545.1032382442754,-480.3758430909887
GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1,5000,59,-12048.268934949709,-56239.07075967352,-29750.747165576424,,-1256.072636954101,-9171.887443132111,,,-974.5507647286407,-1168.4670630420092
